Alias,Grado
8989,3
8444,3
14611,3
3118,3
16877,3
16658,3
7427,3
7517,3
11501,3
3401,3
2378,3
9960,3
14190,3
9428,3
1495,3
10361,3
10885,3
3209,3
9354,3
12395,3
11363,3
6463,3
6741,3
11517,3
10797,3
10845,3
13378,3
1324,3
9728,3
372,3
15102,3
14430,3
2521,3
1681,3
8878,3
11930,3
9865,3
3733,3
2766,3
11497,3
209,3
15533,3
16407,3
5991,3
16683,3
6510,3
5333,3
14924,3
13422,3
3568,3
16422,3
839,3
1314,3
16313,3
14852,3
10806,3
2475,3
5978,3
12986,3
6975,3
14842,3
7584,3
4891,3
3374,3
1478,3
16254,3
6364,3
3116,3
6559,3
4217,3
5620,3
8570,3
11231,3
15080,3
15849,3
14143,3
13439,3
355,3
2111,3
1879,3
14888,3
8527,3
3779,3
4885,3
2876,3
16185,3
16810,3
1,3
8551,3
13705,3
6602,3
10199,3
4438,3
1908,3
12761,3
12246,3
9344,3
14462,3
1470,3
7346,3
817,3
13051,3
10808,3
4256,3
3189,3
759,3
4904,3
10735,3
3444,3
13339,3
12098,3
15507,3
8230,3
15648,3
16758,3
15044,3
15505,3
5428,3
8847,3
2231,3
15656,3
14173,3
47,3
16892,3
8797,3
4685,3
6580,3
7177,3
12415,3
15478,3
12316,3
575,3
4366,3
13266,3
8204,3
967,3
16366,3
9392,3
11252,3
13254,3
5989,3
8052,3
14660,3
4274,3
9630,3
921,3
9174,3
5417,3
10778,3
1975,3
422,3
1958,3
8759,3
14145,3
1476,3
15558,3
5069,3
14633,3
9064,3
1054,3
10336,3
2943,3
11102,3
8246,3
9768,3
7144,3
8447,3
8622,3
10727,3
10220,3
3788,3
17259,3
16273,3
13843,3
4113,3
7268,3
1760,3
16110,3
4333,3
10317,3
6805,3
11935,3
12742,3
11850,3
12650,3
2351,3
457,3
10857,3
17169,3
5954,3
2064,3
2760,3
6582,3
2958,3
13056,3
1049,3
563,3
1846,3
4764,3
6276,3
14810,3
6700,3
15812,3
12729,3
2777,3
13827,3
17295,3
5928,3
8745,3
11426,3
12591,4
16515,4
1825,4
13184,4
13319,4
12862,4
2668,4
1732,4
12076,4
1837,4
11946,4
8981,4
2692,4
5408,4
9899,4
6871,4
7232,4
10767,4
10974,4
7065,4
14861,4
3085,4
1405,4
7341,4
11871,4
5709,4
12347,4
7583,4
9253,4
14804,4
15252,4
3748,4
3138,4
3542,4
16321,4
14210,4
6666,4
2448,4
7766,4
12229,4
12180,4
2653,4
12306,4
9838,4
3518,4
9702,4
11697,4
13529,4
7397,4
2056,4
17092,4
13709,4
6259,4
6191,4
11290,4
5546,4
12167,4
486,4
16560,4
4755,4
14576,4
11785,4
1905,4
12489,4
13435,4
10647,4
5146,4
6678,4
14337,4
8057,4
5757,4
6269,4
7832,4
2801,4
17310,4
6671,4
6765,4
15937,4
9472,4
8117,4
2677,4
3890,4
17204,4
14027,4
14518,4
1785,4
447,4
14018,4
12033,4
5855,4
2216,4
4758,4
7835,4
8655,4
10913,4
12694,4
3905,4
3799,4
11468,4
4566,4
4676,4
228,4
5910,4
7468,4
2874,4
5570,4
4869,4
10673,4
4851,4
10896,4
11792,4
8058,4
3513,4
11066,4
16755,4
4609,4
14207,4
1939,4
7857,4
12808,4
2323,4
4902,4
219,4
6143,4
11018,4
1323,4
11171,4
5499,4
4425,4
1774,4
8632,4
14809,4
5006,4
5281,4
8103,4
11091,4
8856,4
7983,4
8378,4
7750,4
12733,4
9900,4
12020,4
13096,4
16718,4
8107,4
7709,4
9554,4
9756,4
12654,4
3466,4
7128,4
7821,4
14919,4
4176,4
7027,4
13214,4
12531,4
8569,4
8286,4
788,4
7587,4
16319,4
14172,4
12459,4
2973,4
9634,4
1335,4
11822,4
16603,4
6639,4
2320,4
2584,4
4406,4
9490,4
13988,4
15151,4
6455,4
10334,4
12113,4
4179,4
13061,4
4701,4
12139,4
12351,4
11092,4
8837,4
14160,4
6076,4
2242,4
12450,4
1269,4
5503,4
2052,4
13905,4
2920,4
13648,4
920,4
452,4
17183,4
6350,4
15451,4
9279,4
12941,4
6790,4
14082,4
13568,4
9524,4
16636,4
11016,4
17162,4
1310,4
9614,4
8588,4
122,4
9784,4
2062,4
5894,4
15993,4
4638,4
5195,4
840,4
2652,4
3441,4
5699,4
12257,4
3126,4
4680,4
9755,4
16687,4
6040,4
8993,4
11386,4
14425,4
4051,4
2607,4
4048,4
795,4
16238,4
5228,4
13634,4
14325,4
16043,4
13869,4
15246,4
4871,4
4888,4
12297,4
6619,4
1504,4
8287,4
12425,4
15282,4
6165,4
9106,4
940,4
5263,4
4284,4
6182,4
9876,4
13399,4
2508,4
9509,4
9416,4
9986,4
6254,4
2007,4
13508,4
6056,4
7363,4
14784,4
12935,4
4962,4
16027,4
9513,4
3543,4
8394,4
7711,4
7444,4
10630,4
15068,4
10278,4
4618,4
2225,4
12294,4
12476,4
13251,4
15906,4
5569,4
11831,4
15019,4
2199,4
11354,4
13720,4
4165,4
7173,4
12791,4
9259,4
14535,4
14042,4
2291,4
6467,4
4942,4
15999,4
9632,4
9691,4
14874,4
3548,4
12185,4
8625,4
505,4
16573,4
9980,4
5204,4
514,4
1256,4
530,4
4569,4
178,4
14655,4
64,4
12990,4
9921,4
3079,4
1048,4
12848,4
8532,4
7829,4
15512,4
1631,4
3212,4
11322,4
2578,4
15113,4
13532,4
16309,4
2699,4
886,4
13785,4
3165,4
16397,4
12499,4
4072,4
2299,4
7694,4
11977,4
15487,4
6241,4
10866,4
2468,4
7897,4
5806,4
262,4
11545,4
5085,4
1728,4
9663,4
11319,4
7281,4
859,4
742,4
13202,4
5984,4
2841,4
12017,4
9114,4
9667,4
17171,4
11659,4
4898,4
6783,4
10124,4
15414,4
11907,4
917,4
3153,4
6180,4
10558,4
6855,4
14785,4
8216,4
3666,4
5938,4
1277,4
1129,4
1598,4
16411,4
10726,4
6322,4
14298,4
11367,4
7090,4
4439,4
5392,4
11117,4
6948,4
12100,4
13893,4
11473,4
6562,4
5918,4
10485,4
16005,4
4486,4
528,4
7906,4
2310,4
10655,4
463,4
1933,4
11221,4
15114,4
3989,4
12538,4
589,4
5982,4
9584,4
4240,4
4317,4
5058,4
3292,4
9415,4
3093,4
3730,4
6938,4
7220,4
15096,4
7234,4
13304,4
12564,4
5112,4
7976,4
11298,4
12503,4
3368,4
12607,4
10900,4
14392,4
13027,4
2090,4
1619,4
854,4
11750,4
12501,4
10230,4
6261,4
8656,4
2116,4
12054,4
6045,4
7526,4
5908,4
133,4
6077,4
3992,4
3181,4
9706,4
17213,4
8972,4
12624,4
7511,4
1111,4
7632,4
13783,4
4160,4
5187,4
13875,4
3284,4
3618,4
2811,4
16661,4
6795,4
16080,4
10985,4
1200,4
9323,4
10504,4
9199,4
9680,4
9050,4
1980,4
3047,4
4691,4
9287,4
3239,4
4662,4
11173,4
14154,4
8039,4
4828,4
3182,4
14672,4
10757,4
843,4
8793,4
6429,4
9603,4
16701,4
4782,4
16559,4
4242,4
8679,4
9148,4
8637,4
17304,4
10175,4
15949,4
14241,4
14571,4
16075,4
4800,4
7680,4
7504,4
11259,4
16044,4
16096,4
15685,4
7775,4
5543,4
15298,4
78,4
6775,4
4652,4
1840,4
6646,4
13028,4
6911,4
2307,4
7293,4
6365,4
5624,4
5229,4
3801,4
11515,4
4986,4
6486,4
9884,4
13248,4
5005,4
989,4
12644,4
2529,4
15696,4
5809,4
10001,4
11317,4
13997,4
12479,4
957,4
15149,4
10224,4
13666,4
4621,4
9929,4
10102,4
17315,4
9753,4
7138,4
8000,4
3416,4
5970,4
4271,4
2076,4
8534,4
16688,4
1775,4
9375,4
2304,4
232,4
10425,4
15340,4
14408,4
3459,4
13727,4
10826,4
11196,4
14314,4
13937,4
16277,4
983,4
10590,4
5194,4
7191,4
764,4
16956,4
13330,4
5013,4
14211,4
7257,4
12744,4
8626,4
17033,4
13403,4
5476,4
2753,4
4693,4
10609,4
4711,4
2814,4
1100,4
15713,4
6940,4
13526,4
16125,4
15574,4
1063,4
17289,4
12588,4
5357,4
7960,4
88,4
915,4
3808,4
7154,4
11948,4
15618,4
3131,4
11084,4
6804,4
4510,4
5174,4
14487,4
15491,4
9990,4
13609,4
5655,4
2625,4
4070,4
9529,4
16057,4
1216,4
6073,4
3811,4
2875,4
9027,4
4903,4
8114,4
13359,4
3465,4
786,4
9895,4
9760,4
11597,4
14292,4
4563,4
10499,4
6363,4
14327,4
16746,4
14552,4
3825,4
4186,4
4795,4
1936,4
17155,4
6740,4
10573,4
17230,4
9715,4
14059,4
9030,4
6916,4
8037,4
8693,4
6650,4
13419,4
14736,4
11722,4
7433,4
3163,4
1577,4
8880,4
13119,4
4977,4
13125,4
10101,4
16158,4
7516,4
13804,4
5445,4
12124,4
16168,4
16003,4
5518,4
7668,4
11695,4
6075,4
7114,4
12164,4
5732,4
14452,4
13952,4
12168,4
7922,4
12614,4
10111,4
7809,4
13791,4
10223,4
5825,4
8595,4
1643,4
7653,4
656,4
14071,4
4640,4
12965,4
3426,4
10546,4
7389,4
4487,4
3883,4
16078,4
3572,4
15136,4
2710,4
9462,4
6186,4
3785,4
17263,4
16144,4
8482,4
8313,4
15289,4
8203,4
1040,4
4376,4
559,4
14720,4
9341,4
5648,4
1538,4
7315,4
4726,4
7907,4
15861,4
7354,4
1993,4
13628,4
16750,4
6852,4
14816,4
5738,4
5060,4
3998,4
16371,4
7692,4
2255,4
13765,4
16959,4
15757,4
3591,4
707,4
9699,4
364,4
4343,4
14513,4
13643,4
11554,4
3826,4
16117,4
1767,4
5324,4
14369,4
14971,4
11644,4
13780,4
12640,4
10467,4
6058,4
15130,4
7502,4
8226,4
3793,4
9343,4
8483,4
5306,4
15434,4
17128,4
16940,4
3758,4
3456,4
6614,4
7342,4
1183,4
732,4
16876,4
7243,4
5455,4
8875,4
15370,4
16487,4
798,4
3951,4
15379,4
15162,4
15868,4
6523,4
11186,4
2915,4
9670,4
17132,4
4511,4
2061,4
11592,4
9324,4
7287,4
10251,4
2246,4
5913,4
6820,4
3619,4
9147,4
433,4
15564,4
2810,4
9994,4
10810,4
6474,4
6378,4
4097,4
16732,4
14929,4
14246,4
3075,4
15789,4
1435,4
8563,4
10366,4
3200,4
2272,4
2387,4
1195,4
392,4
3472,4
16280,4
14157,4
11578,4
780,4
12445,4
16501,4
16473,4
2152,4
16465,4
6431,4
10932,4
7214,4
13130,4
8572,4
3291,4
5231,4
3961,4
9831,4
3533,4
7780,4
11418,4
4896,4
5349,4
7888,4
10496,4
6970,4
5341,4
14104,4
4733,4
708,4
6899,4
8172,4
11159,4
2983,4
6323,4
96,4
4909,4
1625,4
16093,4
9608,4
1098,4
10728,4
10785,4
12350,4
6922,4
1755,4
2005,4
6216,4
10252,4
1415,4
12991,4
14165,4
13387,4
4466,4
13291,4
1917,4
16932,4
17146,4
1622,4
12692,4
7492,4
14269,4
431,4
10312,4
13673,4
8443,4
3388,4
11303,4
4651,4
11782,4
14997,4
3184,4
14331,4
12015,4
16274,4
15473,4
13111,4
14676,4
10154,4
5172,4
9368,4
6875,4
9141,4
2439,4
10624,4
4320,4
1246,4
6981,4
12713,4
14153,4
9237,4
7289,4
16808,4
8034,4
2467,4
6853,4
16357,4
3391,4
8664,4
10347,4
2009,4
3272,4
11514,4
11240,4
15720,4
1829,4
16135,4
5631,4
10148,4
8002,4
7524,4
3725,4
17157,4
3860,4
7799,4
2479,4
5076,4
13473,4
13679,4
7413,4
11723,4
13831,4
7399,4
11564,4
4307,4
5557,4
7783,4
14473,4
14926,4
5764,4
3809,4
5376,4
6554,4
1486,4
10872,4
11729,4
10167,4
293,4
8554,4
7953,4
2809,4
8149,4
4541,4
8182,4
7437,4
14101,4
6978,4
1198,4
13544,4
5479,4
14665,4
8277,4
5927,4
8224,4
12010,4
8849,4
15249,4
7760,4
12780,4
5664,4
4595,4
7743,4
11184,4
8383,4
13093,4
5745,4
8358,4
13652,4
8696,4
16289,4
3300,4
918,4
15362,4
8436,4
4119,4
6960,4
2314,4
4040,4
12530,4
12172,4
3114,4
14891,4
12109,4
16217,4
111,4
9759,4
9150,4
4349,4
7068,4
825,4
2919,4
10644,4
4535,4
6634,4
16346,4
6656,4
4130,4
1334,4
14444,4
9822,4
9788,4
13078,4
1633,4
1687,4
6313,4
1613,4
8365,4
10030,4
8815,4
13687,4
8324,4
5316,4
10964,4
4059,4
132,4
302,4
12931,4
5691,4
1706,4
15212,4
16795,4
11293,4
10072,4
11801,4
16804,4
8558,4
11085,4
2437,4
7195,4
15855,4
7393,4
2744,4
16038,4
13886,4
9169,4
10094,4
1549,4
2695,4
14563,4
11055,4
16682,4
11821,4
8575,4
9071,4
16893,4
8795,4
14682,4
13630,4
6358,4
15069,4
14620,4
17037,4
11855,4
878,4
337,4
9897,4
12739,4
15888,4
1647,4
2324,4
10268,4
2466,4
1704,4
11435,4
8722,4
16597,4
12134,4
8553,4
12975,4
4894,4
8370,4
12024,4
2736,4
14020,4
12533,4
3207,4
5694,4
5878,4
9310,4
14819,4
14600,4
10146,4
16720,4
10817,4
7369,4
15831,4
9789,4
10916,4
2370,4
13830,4
15161,4
13073,4
2160,4
1312,4
16740,4
6616,4
164,4
14911,4
1932,4
3195,4
8009,4
2935,4
2506,4
14228,4
16908,4
7457,4
5678,4
16335,4
1087,4
12205,4
13888,4
5737,4
5340,4
5684,4
4875,4
2696,4
16206,4
16390,4
3491,4
7374,4
10687,4
5279,4
14441,4
6923,4
14205,4
9404,4
9880,4
1545,4
12715,4
7767,4
8545,4
14119,4
16025,4
16532,4
9738,4
3994,4
4010,4
2198,4
8146,4
2419,4
2994,4
11883,4
2988,4
8589,4
12293,4
6822,4
2888,4
4667,4
13305,4
298,4
8659,4
16896,4
6099,4
2335,4
11814,4
7822,4
7674,4
11291,4
12511,4
9937,4
6750,4
4610,4
13300,4
13800,4
4381,4
14500,4
16351,4
7277,4
1210,4
9544,4
5849,4
16677,4
2661,4
16825,4
5676,4
15561,4
5754,4
16778,4
12917,4
13415,4
3160,4
6528,4
12197,4
16436,4
3792,4
10991,4
2860,4
8529,4
11086,4
9712,4
9358,4
16171,4
2460,4
16167,4
17208,4
10983,4
7986,4
1077,4
14220,4
16087,4
16747,4
554,4
6859,4
640,4
6823,4
9941,4
2642,4
14217,4
3474,4
8312,4
3365,4
7368,4
12559,4
12922,4
15646,4
5466,4
6247,4
10716,4
10032,4
13891,4
3414,4
8142,4
3045,4
16361,4
611,4
16395,4
2527,4
7769,4
4809,4
13482,4
4999,4
7188,4
2393,4
16903,4
11079,4
1799,4
15420,4
6840,4
552,4
13405,4
10055,4
12298,4
13854,4
8766,4
7795,4
17220,4
14631,4
10169,4
383,4
13642,4
15641,4
16209,4
7944,4
15437,4
12492,4
11065,4
1449,4
16283,4
102,4
6145,4
14221,4
7929,4
7416,4
4025,4
12734,4
15686,4
14099,4
16023,4
15000,4
810,4
11141,4
14436,4
5942,4
15612,4
16032,4
11610,4
7155,4
13704,4
15622,4
5427,4
11988,4
5777,4
2807,4
1186,4
2897,4
17236,4
536,4
1770,4
14828,4
15940,4
14808,4
7141,4
15357,4
13321,4
1870,4
3695,4
6713,4
16192,4
6462,4
7135,4
12966,4
9654,4
1893,4
13147,4
4830,4
7392,4
8292,4
15100,4
8915,4
2914,4
16905,4
12023,4
4272,4
8988,4
6461,4
4677,4
1364,4
6890,4
8129,4
14188,4
4042,4
7536,4
8519,4
16388,4
15494,4
9434,4
13074,4
16047,4
9779,4
5879,4
12462,4
16814,4
7538,4
13012,4
15333,4
16221,4
12268,4
9444,4
2008,4
1595,4
9662,4
6294,4
4003,4
10568,4
2591,4
420,4
10505,4
981,4
11558,4
14782,4
1956,4
7498,4
1047,4
14363,4
8544,4
1803,4
4316,4
6575,4
16429,4
13423,4
8451,4
14638,4
11652,4
5791,4
9179,4
6248,4
13501,4
13318,4
3103,4
5980,4
8736,4
10386,4
15260,4
9017,4
5985,4
6599,4
12592,4
9742,4
8056,4
10516,4
9350,4
829,4
4759,4
8611,4
3837,4
4268,4
10437,4
2184,4
9325,4
2158,4
13889,4
15424,4
1507,4
7488,4
13899,4
440,4
3690,4
16139,4
11749,4
5456,4
15883,4
14898,4
14772,4
14892,4
12247,4
3756,4
17209,4
16071,4
2505,4
11781,4
17068,4
10042,4
7509,4
3697,4
8594,4
3854,4
725,4
3169,4
8816,4
2170,4
13549,4
6601,4
1838,4
12646,4
6897,4
17198,4
11051,4
1155,4
5124,4
15568,4
15248,4
1489,4
14910,4
16177,4
7279,4
14364,4
11050,4
8424,4
6535,4
1300,4
11522,4
5460,4
6573,4
3313,4
11944,4
6605,4
2616,4
10520,4
10749,4
11620,4
10946,4
14658,4
2332,4
16428,4
7180,4
10967,4
16090,4
3180,4
7521,4
12326,4
11318,4
17278,4
2112,4
7646,4
15072,4
15516,4
17271,4
827,4
16869,4
9933,4
13029,4
527,4
11330,4
7748,4
3358,4
16410,4
17140,4
6072,4
3383,4
11165,4
8949,4
12400,4
6983,4
4901,4
739,4
526,4
15733,4
6080,4
14056,4
7246,4
2181,4
1769,4
4974,4
3932,4
13190,4
4369,4
651,4
677,4
16517,4
13730,4
7513,4
16585,4
1914,4
16152,4
16294,4
15670,4
3778,4
1554,4
9264,4
2334,4
16156,4
8330,4
1347,4
2234,4
15728,4
10889,4
9627,4
14654,4
15088,4
8326,4
4748,4
4131,4
8086,4
12879,4
11997,4
11463,4
7453,4
9215,4
4803,4
1575,4
10619,4
2898,4
15159,4
9993,4
2992,4
15882,4
13816,4
7790,4
16726,4
9086,4
8835,4
8137,4
1295,4
11795,4
13354,4
9351,4
14433,4
17199,4
8169,4
7376,4
11872,4
6924,4
6124,4
9153,4
2597,4
1734,4
10586,4
2315,4
8587,4
15351,4
11630,4
2494,4
10966,4
5962,4
10684,4
8714,4
15241,4
14978,4
6068,4
16819,4
16970,4
2138,4
331,4
8781,4
4617,4
5887,4
11744,4
6521,4
14850,4
16233,4
15154,4
12313,4
7479,4
4664,4
12590,4
15705,4
1833,4
13890,4
6206,4
8079,4
14696,4
968,4
4483,4
2108,4
9714,4
14275,4
16575,4
16475,4
17061,4
8615,4
11574,4
12389,4
11429,4
13410,4
2261,4
10362,4
3918,4
9468,4
9042,4
11598,4
16382,4
9096,4
2832,4
12231,4
5522,4
8543,4
13207,4
3083,4
13832,4
15699,4
16445,4
179,4
26,4
13613,4
5914,4
13717,4
5823,4
8087,4
11739,4
6202,4
1454,4
13447,4
3567,4
12320,4
13606,4
13718,4
4331,4
405,4
11465,4
3297,4
11309,4
4897,4
9969,4
678,4
11209,4
9436,4
14567,4
11323,4
9274,4
10438,4
15356,4
12901,4
5478,4
11054,4
4516,4
15517,4
3475,4
10058,4
4262,4
16994,4
152,4
1459,4
9291,4
7673,4
2720,4
15026,4
9599,4
12779,4
14238,4
12844,4
6726,4
12225,4
12295,4
5265,4
72,4
12335,4
12484,4
7771,4
97,4
15987,4
9999,4
12582,4
6443,4
5275,4
4391,4
6336,4
7237,4
10949,4
15207,4
10213,4
17192,4
16415,4
16696,4
3314,4
10737,4
1465,4
3280,4
13506,4
8860,4
16851,4
15339,4
8530,4
10003,4
2854,4
6722,4
8682,4
13773,4
1286,4
11595,4
9685,4
7998,4
3970,4
14663,4
6436,4
6677,4
3482,4
7859,4
229,4
16184,4
9991,4
5594,4
2864,4
14332,4
3845,4
11634,4
2759,4
1517,4
13298,4
4975,4
12815,4
6251,4
9549,4
12237,4
2355,4
9035,4
137,4
15488,4
13571,4
11663,4
4477,4
9605,4
3061,4
7007,4
12099,4
14562,4
6979,4
807,4
12669,4
11440,4
11307,4
13424,4
16799,4
10424,4
16471,4
16885,4
17163,4
3277,4
15957,4
16858,4
5225,4
1955,4
811,4
5986,4
10600,4
17117,4
9569,4
2751,4
3210,4
10348,4
14820,4
8232,4
2177,4
9787,4
12485,4
8380,4
8807,4
9142,4
10803,4
7604,4
8872,4
15712,4
16906,4
9255,4
9272,4
15406,4
6082,4
6022,4
14091,4
11965,4
9515,4
16292,4
2515,4
9502,4
4754,4
7916,4
6787,4
12516,4
3442,4
4625,4
11728,4
7701,4
5596,4
7693,4
2580,4
8387,4
2461,4
4100,4
8509,4
10090,4
7560,4
5345,4
7286,4
10066,4
2858,4
10550,4
15807,4
7788,4
3211,4
8046,4
12436,4
949,4
5490,4
12087,4
3052,4
9188,4
4356,4
5151,4
7473,4
7087,4
3098,4
16153,4
3012,4
861,4
14310,4
12960,4
3519,4
11387,4
7026,4
8592,4
5926,4
730,4
4281,4
15638,4
11643,4
6482,4
12374,4
14439,4
1637,4
11029,4
2787,4
11406,4
6356,4
12495,4
15208,4
7918,4
3064,4
12238,4
2706,4
6874,4
4829,4
1244,4
1267,4
10580,4
7719,4
15203,4
8773,4
4546,4
16530,4
9643,4
9526,4
15382,4
7833,4
1974,4
17015,4
4375,4
81,4
2978,4
10579,4
359,4
465,4
11963,4
12254,4
2309,4
5337,4
9624,4
6460,4
2219,4
15767,4
5778,4
5647,4
3659,4
14328,4
15418,4
2046,4
8014,4
1948,4
16643,4
4362,4
6526,4
5440,4
12075,4
11243,4
11596,4
16765,4
2631,4
740,4
14297,4
11763,4
11378,4
5119,4
9297,4
4360,4
17269,4
14746,4
9069,4
2483,4
7752,4
11064,4
13311,4
13900,4
8307,4
6199,4
6974,4
15331,4
16914,4
15671,4
4548,4
10121,4
2041,4
13751,4
7813,4
11305,4
2059,4
32,4
16738,4
13018,4
12811,4
3312,4
4746,4
7160,4
9821,4
3708,4
11087,4
13829,4
16616,4
7890,4
14648,4
5363,4
700,4
4075,4
16190,4
1131,4
1496,4
4304,4
4736,4
7184,4
7913,4
6791,4
16489,4
12961,4
10381,4
7541,4
17182,4
11346,4
6161,4
15008,4
14526,4
9012,4
6319,4
2114,4
12165,4
2191,4
960,4
5636,4
15413,4
3494,4
8284,4
15915,4
15003,4
11167,4
9636,4
1964,4
17144,4
11261,4
16175,4
631,4
1588,4
14949,4
9501,4
3362,4
2951,4
3143,4
3230,4
12880,4
12456,4
5657,4
3800,4
5103,4
14177,4
12219,4
12958,4
8649,4
1275,4
11206,4
6934,4
7735,4
10103,4
15099,4
2922,4
10500,4
5705,4
16524,4
14418,4
13672,4
16933,4
15278,4
6952,4
14355,4
1339,4
4506,4
12439,4
8410,4
9250,4
14445,4
11642,4
3062,4
1327,4
14758,4
15997,4
16887,4
6342,4
3863,4
1990,4
10884,4
11238,4
389,4
199,4
774,4
2944,4
13274,4
6314,4
7985,4
2357,4
2965,4
5713,4
4890,4
16402,4
16824,4
12878,4
1528,4
14000,4
8824,4
4069,4
12208,4
8535,4
14456,4
11076,4
1101,4
2039,4
789,4
16689,4
16868,4
13517,4
3682,4
14150,4
1903,4
10830,4
15173,4
11560,4
16981,4
3057,4
14115,4
3514,4
9145,4
643,4
1028,4
11731,4
495,4
604,4
11573,4
456,4
16307,4
1751,4
14787,4
13188,4
5871,4
8369,4
10780,4
5473,4
8620,4
15156,4
13586,4
5981,4
15621,4
3257,4
16941,4
8480,4
15577,4
13474,4
10196,4
5559,4
2094,4
16989,4
4032,4
16571,4
3723,4
14927,4
15809,4
4132,4
11958,4
15374,4
15595,4
1426,4
14410,4
3304,4
8333,4
3823,4
10855,4
9585,4
5264,4
12557,4
1561,4
13610,4
16195,4
12738,4
6267,4
16359,4
1849,4
16722,4
608,4
8166,4
6781,4
6565,4
3137,4
329,4
16544,4
8881,4
17176,4
1923,4
12061,4
1688,4
5795,4
7270,4
3335,4
5212,4
7659,4
13654,4
4639,4
5945,4
973,4
4323,4
4661,4
13842,4
16149,4
12826,4
1225,4
2109,4
3065,4
13521,4
2230,4
10862,4
7314,4
1379,4
2442,4
4553,4
10472,4
7264,4
11476,4
13020,4
1998,4
3949,4
1316,4
1999,4
9522,4
13868,4
3600,4
10658,4
8593,4
3201,4
9799,4
16462,4
5491,4
13446,4
1015,4
13066,4
358,4
13332,4
6568,4
12035,4
13755,4
6557,4
10020,4
8877,4
7773,4
6142,4
3686,4
4846,4
6412,4
8937,4
1722,4
3259,4
424,4
1011,4
5175,4
1464,4
6158,4
12399,4
1242,4
8817,4
10663,4
10708,4
9398,4
2168,4
14627,4
4596,4
4957,4
7201,4
10903,4
13661,4
7009,4
3522,4
6466,4
11487,4
11200,4
6933,4
5180,4
592,4
4484,4
7993,4
4269,4
11365,4
11857,4
13043,4
7634,4
10856,4
9665,4
17045,4
6371,4
3223,4
3387,4
1649,4
14531,4
11089,4
11858,4
6309,4
9374,4
12520,4
16727,4
14902,4
14226,4
10988,4
3354,4
4302,4
5197,4
13064,4
8068,4
10184,4
6357,4
13524,4
10183,4
14489,4
13823,4
11757,4
1365,4
3593,4
541,4
3510,4
6144,4
16670,4
10667,4
2538,4
38,4
6993,4
16915,4
1120,4
3396,4
451,4
9249,4
11189,4
10398,4
15848,4
14825,4
13776,4
12723,4
11203,4
14561,4
2554,4
2451,4
3198,4
17082,4
12475,4
1497,4
8599,4
14431,4
4428,4
3105,4
16891,4
6758,4
14970,4
7091,4
14428,4
5909,4
11304,4
4162,4
8202,4
6973,4
12243,4
13220,4
5109,4
2707,4
4598,4
16106,4
1302,4
2472,4
12641,4
3110,4
3326,4
5413,4
1130,4
4235,4
565,4
790,4
13292,4
681,4
1390,4
1230,4
15392,4
11324,4
13023,4
8102,4
13317,4
3344,4
12066,4
16624,4
11584,4
3540,4
11784,4
6880,4
11777,4
14299,4
8188,4
9823,4
8819,4
16548,4
12497,4
11074,4
16627,4
8681,4
7882,4
10724,4
4390,4
17298,4
3158,4
5317,4
1544,4
6753,4
480,4
10772,4
2589,4
7981,4
10274,4
8712,4
11347,4
1740,4
10157,4
6383,4
10688,4
9378,4
4056,4
15551,4
15968,4
3649,4
14553,4
8579,4
2413,4
8116,4
14424,4
9732,4
9203,4
1158,4
5241,4
17250,4
15267,4
2781,4
5868,4
16015,4
7849,4
4313,4
12661,4
7768,4
12837,4
2312,4
13391,4
4997,4
2606,4
16439,4
4937,4
14259,4
8123,4
16894,4
9165,4
3647,4
7677,4
7725,4
5744,4
4234,4
10521,4
9863,4
5882,4
9908,4
6583,4
13747,4
13472,4
11828,4
10301,4
11188,4
8494,4
14846,4
16387,4
5996,4
13618,4
14732,4
10088,4
7710,4
8863,4
8742,4
12240,4
6225,4
11829,4
15404,4
11310,4
10118,4
15231,4
10715,4
11966,4
15243,4
12790,4
14472,4
3896,4
9184,4
5407,4
14467,4
5659,4
16291,4
4703,4
1718,4
12586,4
7814,4
10847,5
15432,5
6774,5
16569,5
8718,5
14248,5
13664,5
10409,5
15332,5
17087,5
1472,5
9402,5
1506,5
3653,5
12146,5
787,5
4632,5
5931,5
8415,5
1593,5
12562,5
9003,5
797,5
3188,5
16512,5
1574,5
15576,5
11105,5
11947,5
10266,5
8475,5
9891,5
9962,5
14481,5
15060,5
106,5
17006,5
1644,5
5997,5
14964,5
142,5
7804,5
583,5
9479,5
16866,5
12561,5
4138,5
2129,5
376,5
12424,5
5366,5
17138,5
4587,5
831,5
6033,5
11332,5
231,5
416,5
2765,5
4542,5
9773,5
14085,5
11840,5
8892,5
10015,5
15452,5
2790,5
7083,5
1332,5
3146,5
8439,5
7876,5
367,5
6344,5
60,5
3162,5
13852,5
16330,5
14999,5
8560,5
506,5
1782,5
6258,5
3508,5
10208,5
7419,5
16929,5
1026,5
3048,5
17090,5
5682,5
6578,5
496,5
8228,5
4450,5
14191,5
15572,5
6149,5
11044,5
3611,5
8945,5
11562,5
10614,5
15123,5
2982,5
5489,5
8367,5
2150,5
6572,5
9992,5
7824,5
15659,5
9810,5
932,5
10931,5
7643,5
15960,5
7966,5
16565,5
16838,5
11194,5
1082,5
11721,5
8030,5
14175,5
12689,5
12001,5
16881,5
11941,5
1448,5
11216,5
16902,5
8282,5
11960,5
11292,5
